3.00582961844894,3.31903894460693
3.05763786365728,3.23790845504661
3.55800326012645,3.83949517257028
3.64395352869258,3.80504140077351
3.63046711745082,3.8733539844379
3.10287147105307,3.37781933934851
3.34440911845916,3.4534650427385
3.30199549909533,3.48727028175684
3.80437140653275,3.94337973361571
2.8490831260511,2.97785913438911
3.21251353369836,3.48383952706305
3.34196318588691,3.52005593789994
3.29497898464065,3.6568425999212
3.45929350449121,3.65996552227349
3.09505046416565,3.31633625711787
3.68273168577166,3.76247821242997
2.8915897716233,3.05004483758072
3.57003471670536,3.87589284246283
3.06929501056718,3.30809729062113
3.06389577811317,3.25479772957532
3.09072460401607,3.27816865347915
3.20636573499416,3.61028513474937
3.06843203579859,3.16378387652958
3.23747462517689,3.48977770088749
3.19822357266534,3.46570317255546
3.06164415289185,3.15715585038143
3.38531015319537,3.46163782315435
3.74055333412283,4.10067684928471
2.8322467756855,3.08384304601077
3.21891145179261,3.43684556285461
3.16557487634897,3.42818423061829
3.39436055297358,3.62739839610409
3.54314173118614,3.63847799090549
4.0170202921837,4.38897976704839
3.01691693382778,3.25777791808478
3.17299672880005,3.28518293718625
2.88455953864798,3.14974668834866
2.98223637506908,3.30910202723247
2.90515063547008,3.12422289450677
3.79346445321839,3.89809217934493
3.3009310677944,3.67747492067539
3.7839076353659,4.16587749567344
3.45526486502059,3.68169641311985
3.63358070289532,3.89152298040564
3.15995782810056,3.1693288827171
3.81695816523634,4.01133114698815
3.0224216468628,3.20827544683885
3.18056427060966,3.38565738039201
3.21803051093261,3.35719233450034
2.93986248755155,3.29161220626292
3.3238979633783,3.66744537248793
3.50850608801138,3.69256121789351
3.04497667412326,3.23692538018934
3.48369227172248,3.65362789190362
2.9906610455449,3.18510760205969
3.69826399878775,4.06276405240284
3.40474522350385,3.48826578596245
3.39381336020509,3.64594416358992
3.42006108613957,3.62291685972908
3.65274190155143,3.86073519713826
3.51033875512395,3.74684908944329
3.00327156616613,3.22997062519497
3.45930019889504,3.60482199027501
3.08406729930904,3.20473315366333
3.25014366977322,3.27812194360564
3.20532242185323,3.44786947795994
2.99062229577828,3.4050219301044
3.23894177746874,3.38327653665144
3.45790389706569,3.58187446380239
3.34235607428357,3.44146940220469
3.78990237121954,3.85237851455885
3.1891727510784,3.46695613628228
3.24273643639965,3.50570017938871
2.96112103189803,3.13282034895662
3.77649477517286,3.90054458987102
4.10180532578154,4.29183512876043
3.44982447531174,3.7904462294911
3.58182613396504,3.82557125784566
3.68758029852098,4.01685573723238
3.46816349720784,3.69446115153294
3.08383083737374,3.31107610595972
4.02016052466443,4.0446448828281
3.47492712162572,3.58988355698121
