3.28009380655447,3.51744852194282
3.49007680913616,3.63304343807449
3.01801757209187,3.09424972620238
3.31022414921509,3.62821798469046
3.53658113870765,3.69706278954846
4.00016275904565,4.24427059042849
2.97655584991071,3.11943925893193
3.16440144886571,3.38818802171934
3.9261505046453,4.32206869749658
3.52215937302749,3.64566758546266
3.05202519053846,3.2988916084797
3.91127515026727,4.29857591076638
3.54501037417492,3.86153142695144
3.37666978761425,3.50781500115096
3.72987933804263,4.04785236331624
2.93718747254172,3.14411850915805
3.90268971068522,3.96686860890739
3.1547830088035,3.28125309038945
4.07364833579231,4.1415087587441
3.15464887083622,3.28968410688551
3.33531322176762,3.59061168486665
3.77522396808285,4.19660383295409
3.79059351380521,4.0222507249397
2.66227296074688,2.78308074893542
3.4329049940835,3.62120980414839
3.10054712602276,3.22259306968568
3.01173322577692,3.21153263788543
3.22880587594422,3.29052769269988
3.44313218184659,3.56562073793398
2.90429666343676,3.14504590018632
3.5014658563262,3.82332861659213
3.34642947411078,3.47298910450949
3.5543897508644,3.85881713306919
3.56025586234082,3.88250758634766
2.85433030435419,3.22315991848669
3.35085624070051,3.56367024059835
3.18556928810604,3.44735115074486
3.62543597869761,3.64229142476235
3.39096846907627,3.57482964546532
2.97926285642973,3.10850839448705
3.27684484991463,3.53720232914269
3.87707043793056,4.18689213424984
2.86047265934557,3.11203829409499
3.23301846392017,3.31980218767836
3.2424261979612,3.42106531585171
2.97020442346156,3.19809785987063
3.30295234703834,3.42296008795414
3.58193462784031,3.58193369225991
3.24528285596989,3.48356712142166
2.88814885459179,3.03906976308041
3.60181409455985,3.72841853655355
2.96037261862423,3.02335865896818
3.30993649502676,3.50787084651478
3.03146086832286,3.23690035944895
3.37919012057468,3.60814618037216
3.22145300269383,3.26595292531829
3.48303298306622,3.53812576586368
3.14945140251437,3.29234422140649
2.9410312870152,3.05901952226365
3.74735431150637,4.05584284066154
3.59982285741737,3.83290694670142
3.26334635735525,3.58295161554219
3.73426556226365,3.88681214008335
3.11335901992025,3.19658023843755
3.15201380766339,3.28671497572371
2.64585579277227,2.89416602758614
3.24255484958263,3.53284738963737
3.29617331411287,3.48857721141126
3.58402534621173,3.84772145977041
3.35221332238968,3.49197911077569
3.27185744131396,3.43862930141541
3.59408509032141,3.82159973957975
2.9856277206158,3.26704142880083
3.58218891763863,3.68036058593254
3.90748520287448,4.38595697278099
4.27970624463076,4.38895010946069
4.0142408256362,4.22563094865782
3.00596416745008,3.15177921555884
3.50292455233275,3.57687242766974
3.21403230310812,3.36506930959462
